ApplicationID,SubmissionID,ApplicantRole,AssociationCooperativeOwner,AddressNumber,StreetDirection,StreetName,StreetType,NumberofUnits,PIN,VoteDate,RecordedDate,SignedDate,Latitude,Longitude,Location,CommunityAreas,ZipCodes,Boundaries-ZIPCodes,CensusTracts,Wards
1647,PB2017A01647,AUTHORIZED AGENT,BELL COURT CONDOMINIUM ASSOCIATION,3400-3410,N,BELL,AVE,26,14193100461026,,08/11/2017,08/11/2017,41.94323064,-87.68466327,"(41.94323064190822, -87.68466326868054)",46,21538,39,646,40
1645,PB2017A01645,Agent,"Southport-Warner Properties, Inc.",4138,N,Southport,AVE,9,14-17-309-046-0000,,08/11/2017,08/11/2017,41.9573099,-87.66444057,"(41.95730990304232, -87.66444056488693)",57,21186,53,650,18
1644,PB2017A01644,Agent,Lakewood Ct. H.O.A.,3150,N,Lakewood,AVE,16,14-29-102-069-0000,,08/11/2017,08/11/2017,41.93951929,-87.66128657,"(41.93951929119659, -87.6612865650756)",57,4449,22,679,40
1643,PB2017A01643,Agent,1251 Eddy Condominium,3535-3543,N,Lakewood,AVE,12,14-20-306-041-1001,,08/11/2017,08/11/2017,41.94629757,-87.66142675,"(41.94629757113205, -87.66142674965528)",57,4449,22,729,25
1642,PB2017A01642,President,Four Corners II Condo Assn,5312-5316,S,Kimbark,AVE,21,20-11-413-020-1001,,08/11/2017,08/11/2017,41.79903837,-87.5951628,"(41.79903837399771, -87.59516279689386)",8,21192,10,499,33
1641,PB2017A01641,Agent,Daily News Townhome Assoc.,22,S,Racine,AVE,525,1-17-113-055-000,,08/11/2017,08/11/2017,41.88092142,-87.65726581,"(41.88092142364633, -87.65726581033739)",29,14917,44,91,26
1639,PB2017A01639,Agent,Clifton Crossing Condo Assn.,1122-1124,W,Wellington,AVE,19,14-29-208-055-1001,,08/11/2017,08/11/2017,41.93632985,-87.65739917,"(41.93632985443651, -87.65739916754002)",57,4449,22,680,25
1638,PB2017A01638,President,Bryn Mawr Belle Shore Apts,5550,N,Kenmore,AVE,371,14-08-201-008-0000,,08/11/2017,08/11/2017,41.98336468,-87.65674965,"(41.98336468408144, -87.65674964609613)",76,22616,15,145,16
1637,PB2017A01637,Property Manager,5000 Dorchester Condo Assn,5000-5014,S,Dorchester,AVE,24,20-11-212-129-1024,,08/11/2017,08/11/2017,41.80417681,-87.59202774,"(41.80417681374727, -87.59202774379317)",5,21192,10,356,10
1636,PB2017A01636,Agent,"Wayne-Waveland Properties, INC.",3700-3706,N,Wayne,AVE,19,14-20-115-035-0000,,08/11/2017,08/11/2017,41.94901015,-87.66300555,"(41.949010149515686, -87.6630055492049)",57,21186,53,728,25
1635,PB2017A01635,Property Manager,Victorian Landmark Condo Assn,501-507,W,Fullerton,PKWY,32,14-33-104-087-1032,,08/11/2017,08/11/2017,41.92545848,-87.64156117,"(41.925458478764774, -87.64156116720969)",68,21190,16,745,34
1634,PB2017A01634,Treasurer,Clinton Complex Condo Assn,550,W,Harrison,ST,267,17-16-128-007-1545,,08/11/2017,08/11/2017,41.8744929,-87.64147185,"(41.87449289996767, -87.64147185370373)",29,14917,44,97,26
1633,PB2017A01633,Agent,River North Commons Condo Assn,521-525,W,Superior,ST,198,17-09-118-015-1425,,08/11/2017,08/11/2017,41.89538087,-87.64236065,"(41.89538087313116, -87.64236065186535)",37,4446,55,652,36
1632,PB2017A01632,President,The 623-625 West Stratford Condos,623-625,W,Stratford,PL,7,14-21-306-405-1001,,08/10/2017,08/10/2017,41.9448913,-87.64523889,"(41.94489129601417, -87.64523888792426)",57,4449,22,169,25
1631,PB2017A01631,Agent,3142-3144,3142-3144,N,Broadway,,11,14-28-104-076-0000,,08/10/2017,08/10/2017,41.93898323,-87.64451004,"(41.93898323430953, -87.64451004442887)",57,4449,22,682,25
1630,PB2017A01630,Agent,611-613 W. Briar,611-613,W,Briar,PL,11,14-28-104-076-0000,,08/10/2017,08/10/2017,41.93903383,-87.64486609,"(41.93903383311649, -87.6448660890312)",57,4449,22,682,25
1629,PB2017A01629,Agent,Presidential Towers,625,W,Madison,ST,2346,17-16-102-029-0000,,08/10/2017,08/10/2017,41.88171469,-87.64378777,"(41.881714691962095, -87.64378777065846)",29,4452,45,786,36
1628,PB2017A01628,Agent,Presidential Towers,605,W,madison,ST,2346,17-16-102-026-0000,,08/10/2017,08/10/2017,41.88172525,-87.64290828,"(41.88172524992841, -87.64290827524441)",29,4452,45,786,36
1627,PB2017A01627,Agent,Presidential Towers,575,W,Madison,ST,2346,17-16-101-022-0000,,08/10/2017,08/10/2017,41.88172857,-87.6425856,"(41.88172856911032, -87.64258560197982)",29,4452,45,786,36
1626,PB2017A01626,Agent,Hartland Park Townhomes,2649-2721,N,Hermitage,AVE,45,14-30-403-256-000,,08/10/2017,08/10/2017,41.92978009,-87.67189141,"(41.92978009229104, -87.67189140642127)",68,21190,16,743,40
1625,PB2017A01625,Attorney,Columbia Place Townhomes Condo Assn,2849-2905,N,Hermitage,AVE,64,14-30-223-276-1001,,08/10/2017,08/10/2017,41.93379829,-87.67229007,"(41.933798287751145, -87.67229006472019)",57,4449,22,711,40
1624,PB2017A01624,Property Manager,Surf-Cambridge Condo Assn,2835-2837,N,Cambridge,AVE,26,14-28-123-019-1001,,08/10/2017,08/10/2017,41.93387309,-87.64262636,"(41.933873091573055, -87.64262635906178)",57,4449,22,102,25
1623,PB2017A01623,Property Manager,Fullerton-Geneva Condo Assn,2346-2352,N,Geneva,TER,19,14-33-102-039-1019,,08/10/2017,08/10/2017,41.92510458,-87.64403739,"(41.9251045799866, -87.64403739305301)",68,21190,16,798,34
1622,PB2017A01622,Property Manager,Wrightwood and Seminary Condo Assn,2546-2552,N,Seminary,AVE,18,14-29-414-040-1001,,08/10/2017,08/10/2017,41.92854138,-87.65628958,"(41.92854138048722, -87.65628958332148)",68,21190,16,795,34
1621,PB2017A01621,AUTHORIZED AGENT,WINONA CONDOMINIUM,5135-5139,N,ASHLAND,AVE,15,14083000151015,07/19/2016,08/10/2017,08/10/2017,41.9753598,-87.66945212,"(41.97535980432272, -87.66945212263295)",31,22616,15,610,24
1620,PB2017A01620,Agent,Block X Condo Assn,1141-1151,W,Washington,BLVD,99,17-08-443-042-1001,,08/10/2017,08/10/2017,41.88288493,-87.65596079,"(41.8828849314506, -87.65596079393674)",29,14917,44,63,26
1619,PB2017A01619,AUTHORIZED AGENT,WINONA CONDOMINIUM,1518-1520,W,WINONA,ST,15,14083000151015,07/19/2016,08/10/2017,08/10/2017,41.97536263,-87.6691227,"(41.97536262455316, -87.6691227015438)",31,22616,15,610,24
1618,PB2017A01618,Agent,University Commons IV,1111-1151,W,15th,ST,140,17-20-227-060-1001,,08/10/2017,08/10/2017,41.8615306,-87.65462513,"(41.8615306027505, -87.65462512836633)",29,14920,43,760,48
1617,PB2017A01617,AUTHORIZED AGENT,1515 S. MICHIGAN AVE CONDOMINIUM ASSOCIATION,1515-1525,S,MICHIGAN,AVE,52,17221080791105,,08/10/2017,08/10/2017,41.86151356,-87.62387222,"(41.861513556433806, -87.62387221965406)",34,14913,35,374,9
1616,PB2017A01616,Agent,Buena Vista Condos,1021,W,Buena,AVE,40,14-17-404-061-1001,,08/10/2017,08/10/2017,41.95830859,-87.65552034,"(41.95830858939907, -87.65552034153349)",31,21186,53,577,39
1615,PB2017A01615,Agent,Buena Vista Condos,1015,W,buena,AVE,40,14-17-404-061-1001,,08/10/2017,08/10/2017,41.95831156,-87.65528394,"(41.95831156152134, -87.65528393588461)",31,21186,53,577,39
1614,PB2017A01614,Agent,Buena Vista Condos,1003-1005,W,Buena,AVE,40,14-17-404-061-1001,,08/10/2017,08/10/2017,41.95831731,-87.65481156,"(41.958317308876985, -87.65481156079183)",31,21186,53,577,39
1613,PB2017A01613,Agent,Cuyler Park Condo Assn,958-966,W,Cuyler,AVE,25,14-17-415-047-1001,,08/10/2017,08/10/2017,41.95554568,-87.65339104,"(41.95554567610896, -87.65339103948126)",31,21186,53,577,39
1612,PB2017A01612,Agent,Dakin I LLC,925-927,W,Dakin,ST,33,14-20-206-006-0000,,08/10/2017,08/10/2017,41.95349416,-87.6531043,"(41.95349416108543, -87.65310429696913)",57,21186,53,83,39
1611,PB2017A01611,Agent,Barry Quadrangle Condo Assn,850-864,W,Barry,AVE,115,14-29-212-022-1122,,08/10/2017,08/10/2017,41.93824947,-87.65112357,"(41.938249473714095, -87.65112356658736)",57,4449,22,681,25
1610,PB2017A01610,AUTHORIZED AGENT,EASTGATE VILLAGE CONDOMINIUM ASSOCIATION,318-328,E,25TH,PL,48,17271290931039,05/09/2017,08/10/2017,08/10/2017,41.84649148,-87.61955238,"(41.846491481533604, -87.61955237733535)",34,21194,40,193,10
1609,PB2017A01609,Agent,Barry Quadrangle Condo Assn,835-855,W,Barry,AVE,115,14-29-212-022-1001,,08/10/2017,08/10/2017,41.93803938,-87.65055936,"(41.93803937597529, -87.65055936031462)",57,4449,22,681,25
1608,PB2017A01608,AUTHORIZED AGENT,EASTGATE VILLAGE CONDOMINIUM ASSOCIATION,318-328,E,25TH,ST,48,17271290931037,05/11/2017,08/10/2017,08/10/2017,41.84761296,-87.61984109,"(41.84761295487905, -87.61984109312314)",34,21194,40,193,10
1607,PB2017A01607,AUTHORIZED AGENT,EASTGATE VILLAGE CONDOMINIUM ASSOCIATION,307-327,E,25TH,ST,48,17271290931020,05/09/2017,08/10/2017,08/10/2017,41.84738769,-87.62025904,"(41.84738768770659, -87.62025903940591)",34,21194,40,193,10
1606,PB2017A01606,Agent,15th Place Condominium Assoc,833,W,15th,PL,196,17-20-234-007-1196,,08/10/2017,08/10/2017,41.86089463,-87.64788274,"(41.860894626886434, -87.64788274177263)",29,14920,43,97,48
1605,PB2017A01605,AUTHORIZED AGENT,EASTGATE VILLAGE CONDOMINIUM ASSOCIATION,348-350,E,FINSBURY,CT,48,1727129031017,,08/10/2017,08/10/2017,41.84619655,-87.61869391,"(41.84619655265652, -87.61869390554179)",34,21194,40,193,10
1604,PB2017A01604,AUTHORIZED AGENT,EASTGATE VILLAGE CONDOMINIUM ASSOCIATION,342-350,E,25TH,PL,48,17271290931048,,08/10/2017,08/10/2017,41.84649592,-87.61893707,"(41.84649592135426, -87.61893707031363)",34,21194,40,193,10
1603,PB2017A01603,Agent,Pattington Condo Assn,701-719,W,Bittersweet,PL,84,14-16-305-021-1001,,08/10/2017,08/10/2017,41.95558395,-87.64746713,"(41.95558394818363, -87.64746713367336)",31,21186,53,636,39
1602,PB2017A01602,AUTHORIZED AGENT,EASTGATE VILLAGE CONDOMINIUM ASSOCIATION,343-351,E,25TH,PL,48,17271290931048,,08/10/2017,08/10/2017,41.8462764,-87.61893424,"(41.84627639851316, -87.61893423818957)",34,21194,40,193,10
1601,PB2017A01601,Agent,Greenview-Schreiber Condos,1508-1510,W,Schreiber,AVE,15,11-32-323-019-1001,,08/10/2017,08/10/2017,41.99910934,-87.66838216,"(41.999109334999076, -87.66838216224932)",10,21853,9,242,24
1600,PB2017A01600,AUTHORIZED AGENT,LAKESHORE POINTE CA,7037-7057,S,OGLESBY,AVE,63,20244300111114,,08/10/2017,08/10/2017,41.76698968,-87.56802175,"(41.76698967989616, -87.56802175353391)",39,22538,24,142,33
1599,PB2017A01599,AUTHORIZED AGENT,LAKESHORE POINTE CA,7036-7054,S,SOUTH SHORE,DR,63,20244300111114,,08/10/2017,08/10/2017,41.76699652,-87.56663681,"(41.76699652391858, -87.56663681149318)",39,22538,24,142,33
1598,PB2017A01598,Agent,Dover Leland Condominium Association,1427-1433,W,Leland,AVE,19,14-17-108-025-1001,,08/10/2017,08/10/2017,41.96699985,-87.665302,"(41.966999853736155, -87.66530199904538)",31,22616,15,611,39
1597,PB2017A01597,AUTHORIZED AGENT,LAKESHORE POINTE CA,2358,E,71ST,ST,63,20244300111114,,08/10/2017,08/10/2017,41.76642989,-87.56656188,"(41.76642988951877, -87.56656187830087)",39,22538,24,142,33
1596,PB2017A01596,AUTHORIZED AGENT,LAKESHORE POINTE CA,2356,E,71ST,ST,63,20244300111114,,08/10/2017,08/10/2017,41.76643484,-87.56672853,"(41.76643484190554, -87.5667285266227)",39,22538,24,142,33
1595,PB2017A01595,AUTHORIZED AGENT,LAKESHORE POINTE CA,2354,E,71ST,ST,63,20244300111114,,08/10/2017,08/10/2017,41.76643841,-87.566903,"(41.76643840508436, -87.56690299717204)",39,22538,24,142,33
1594,PB2017A01594,AUTHORIZED AGENT,LAKESHORE POINTE CA,2352,E,71ST,ST,63,20244300111114,,08/10/2017,08/10/2017,41.76643672,-87.56706976,"(41.76643671728895, -87.56706976151372)",39,22538,24,142,33
1593,PB2017A01593,AUTHORIZED AGENT,,2350,E,71ST,ST,63,20244300111114,,08/10/2017,08/10/2017,41.76643521,-87.56723593,"(41.76643521269271, -87.56723592839877)",39,22538,24,142,33
1592,PB2017A01592,Agent,Carl Sandburg Village Condo Assn,52-86,W,Schiller,ST,60,17-04-209-044-1001,,08/10/2017,08/10/2017,41.90796221,-87.63064132,"(41.90796220746943, -87.63064131842482)",37,14926,54,100,11
1591,PB2017A01591,Agent,Carl Sandburg Village Condo Assn,115-131,W,Goethe,ST,60,17-04-209-044-1001,,08/10/2017,08/10/2017,41.90566121,-87.6321249,"(41.90566120518446, -87.63212489801381)",37,14926,54,17,11
1590,PB2017A01590,AUTHORIZED AGENT,,2348,E,71ST,ST,63,20244300111114,,08/10/2017,08/10/2017,41.76643404,-87.5674027,"(41.76643403553831, -87.56740270056567)",39,22538,24,142,33
1589,PB2017A01589,Agent,Carl Sandburg Village Condo Assn,1521-1537,N,Sandburg,TER,60,17-04-209-044-1001,,08/10/2017,08/10/2017,41.90996169,-87.63207407,"(41.90996169283027, -87.63207406838804)",37,14926,54,100,11
1588,PB2017A01588,Agent,Carl Sandburg Village Condo Assn,1400-1422,N,Sandburg,TER,60,17-04-209-044-1001,,08/10/2017,08/10/2017,41.90794727,-87.6323378,"(41.90794726850649, -87.63233779984058)",37,14926,54,100,11
1587,PB2017A01587,Agent,Carl Sandburg Village Condo Assn,1310-1332,N,Sandburg,TER,60,17-04-209-044-1001,,08/10/2017,08/10/2017,41.90617081,-87.63231488,"(41.90617081331873, -87.63231487543017)",37,14926,54,17,11
1586,PB2017A01586,AUTHORIZED AGENT,LAKESHORE POINTE CA,2347-2377,E,70TH,PL,63,20244300111114,08/08/2016,08/10/2017,08/10/2017,41.7670372,-87.56786065,"(41.7670371994043, -87.56786064613509)",39,22538,24,142,33
1585,PB2017A01585,Agent,City View Condominium Association,440-480,N,McClurg,CT,421,17-10-219-034-1001,,08/10/2017,08/10/2017,41.88981685,-87.61777733,"(41.889816847972206, -87.61777733414253)",37,21182,6,159,36
1584,PB2017A01584,Agent,Hudson Place Condo,421-425,W,Wisconsin,ST,21,14-33-311-053-1001,,08/10/2017,08/10/2017,41.91638704,-87.63965872,"(41.91638703821149, -87.63965871573951)",68,21190,16,208,34
1583,PB2017A01583,Agent,Belgravia Terrace Condo Assoc,410-414,W,Wisconsin,ST,30,14-33-307-071-1001,,08/10/2017,08/10/2017,41.91661249,-87.63924505,"(41.916612489890255, -87.63924504772224)",68,21190,16,208,34
1582,PB2017A01582,authorized agent,North Town Village Condo Assoc,1327,N,Halsted,ST,145,17-04-113-100-1138-1145,,08/10/2017,08/10/2017,41.90587762,-87.64799376,"(41.90587761720444, -87.64799376183083)",37,22620,54,108,46
1581,PB2017A01581,authorized agent,North Town Village Condo Assoc,1333,N,Halsted,ST,145,"17-04-113-100-1132-1137, 1148-1149",,08/10/2017,08/10/2017,41.90604239,-87.64799789,"(41.906042385411844, -87.6479978936617)",37,22620,54,108,46
1580,PB2017A01580,Agent,Sheridan Briar South Condo Assn,411,W,Briar,PL,15,14-28-105-076-1001-1015,,08/10/2017,08/10/2017,41.93864547,-87.63999256,"(41.93864547265798, -87.63999255747761)",57,4449,22,683,25
1579,PB2017A01579,authorized agent,North Town Village Condo Assoc,1326-1338,N,Burling,ST,145,17-04-113-100-1119-1125,,08/10/2017,08/10/2017,41.90565073,-87.64746774,"(41.9056507250167, -87.64746773805439)",37,22620,54,108,46
1578,PB2017A01578,Agent,Sheridan Briar South Condo Assn,405,W,Briar,PL,15,14-28-105-076-1001-1015,,08/10/2017,08/10/2017,41.93864894,-87.63977169,"(41.938648936652406, -87.63977169080967)",57,4449,22,683,25
1577,PB2017A01577,authorized agent,North Town Village Condo Assoc,1340-1344,N,Burling,ST,145,17-04-113-100-1116-1118,,08/10/2017,08/10/2017,41.90600729,-87.64747702,"(41.90600728762788, -87.64747702159394)",37,22620,54,108,46
1576,PB2017A01576,Agent,Fulton Court Condo Association,300,N,DesPlaines,ST,48,17-09-308-004-1001,,08/10/2017,08/10/2017,41.88683405,-87.64442362,"(41.886834052075095, -87.64442362063004)",29,4452,45,784,36
1575,PB2017A01575,authorized agent,North Town Village Condo Assoc,759,W,Evergreen,AVE,145,17-04-113-100-1111,,08/10/2017,08/10/2017,41.90626926,-87.64811527,"(41.90626926335497, -87.64811527040663)",37,22620,54,108,46
1574,PB2017A01574,authorized agent,North Town Village Condo Assoc,757-759,W,Scott,ST,145,17-04-113-100-1109-1112,,08/10/2017,08/10/2017,41.90486115,-87.64807095,"(41.90486114923342, -87.64807095053179)",37,22620,54,108,46
1573,PB2017A01573,PRESIDENT,GARIBALDI SQUARE HOMEOWNER'S ASSOCIATION,1407-1529,W,HARRISON,ST,999,17173000700000,12/10/2016,08/10/2017,08/10/2017,41.87408683,-87.66213515,"(41.874086827459045, -87.66213514843398)",29,14917,44,88,23
1572,PB2017A01572,authorized agent,North Town Village Condo Assoc,755,W,Evergreen,AVE,145,17-04-113-100-1107,,08/10/2017,08/10/2017,41.90626983,-87.64790339,"(41.90626982717719, -87.64790338812286)",37,22620,54,108,46
1571,PB2017A01571,authorized agent,North Town Village Condo Assoc,753,W,Scott,ST,145,17-04-113-100-1099-1106,,08/10/2017,08/10/2017,41.90486179,-87.64801535,"(41.904861784645306, -87.64801534753806)",37,22620,54,108,46
1570,PB2017A01570,PRESIDENT,GARIBALDI SQUARE HOMEOWNER'S ASSOCIATION,600-620,S,LAFLIN,ST,999,17173000740000,12/08/2016,08/10/2017,08/10/2017,41.87396808,-87.6643668,"(41.87396807949028, -87.66436679971144)",29,14917,44,88,23
1569,PB2017A01569,authorized agent,North Town Village Condo Assoc,1341-1345,N,Burling,ST,145,17-04-113-100-1089-1091,,08/10/2017,08/10/2017,41.90601224,-87.64718322,"(41.90601223559319, -87.64718321977244)",37,14926,54,108,46
1568,PB2017A01568,authorized agent,North Town Village Condo Assoc,719-723,W,Evergreen,AVE,145,17-04-113-100-1086-1088,,08/10/2017,08/10/2017,41.90625543,-87.64633194,"(41.90625542537183, -87.64633193920021)",37,14926,54,108,46
1567,PB2017A01567,PRESIDENT,GARIBALDI SQUARE HOMEOWNER'S ASSOCIATION,602-606,S,LOOMIS,ST,999,17173020750000,12/08/2016,08/10/2017,08/10/2017,41.87408878,-87.66193207,"(41.874088782787666, -87.66193206650419)",29,14917,44,88,23
1566,PB2017A01566,Property Manager,Landmark Village Condo Association,2911,N,Wolcott,AVE,999,14-30-222-173-1041,,08/10/2017,08/10/2017,41.93450035,-87.67561587,"(41.934500348273176, -87.67561586577001)",46,4449,22,649,40
1565,PB2017A01565,authorized agent,North Town Village Condo Assoc,717,W,Evergreen,AVE,145,17-04-113-100-1084-1085,,08/10/2017,08/10/2017,41.90625584,-87.6463038,"(41.90625584365989, -87.64630379586096)",37,14926,54,108,46
1564,PB2017A01564,authorized agent,North Town Village Condo Assoc,715-719,W,Eastman,ST,145,17-04-113-100-1080-1081,,08/10/2017,08/10/2017,41.9066509,-87.64673342,"(41.90665089503368, -87.64673342171696)",37,14926,54,108,46
1563,PB2017A01563,authorized agent,North Town Village Condo Assoc,1407-1409,N,Burling,ST,145,17-04-113-100-1078-1079,,08/10/2017,08/10/2017,41.90657026,-87.64719896,"(41.90657026237563, -87.64719896266452)",37,14926,54,108,46
1562,PB2017A01562,authorized agent,North Town Village Condo Assoc,724,W,Evergreen,AVE,145,17-04-113-100-1077,,08/10/2017,08/10/2017,41.90647295,-87.64647826,"(41.90647294592864, -87.64647826431943)",37,14926,54,108,46
1561,PB2017A01561,Property Manager,Landmark Village Condo Association,2849,N,Wolcott,AVE,999,14-30-222-173-1120,,08/10/2017,08/10/2017,41.93377867,-87.67559157,"(41.93377866512895, -87.67559157195839)",46,4449,22,649,40
1560,PB2017A01560,authorized agent,North Town Village Condo Assoc,720,W,Evergreen,AVE,145,17-04-113-100-1075-1076,,08/10/2017,08/10/2017,41.90647384,-87.64641259,"(41.90647384150632, -87.64641259424982)",37,14926,54,108,46
1559,PB2017A01559,PROPERTY MANAGER,KINZIE PARK TOWNHOME ASSOCIATION,426-484,N,CANAL,ST,82,17091120930000,08/09/2016,08/10/2017,08/10/2017,41.88967087,-87.64083946,"(41.889670871389356, -87.6408394584985)",25,4446,55,109,36
1558,PB2017A01558,authorized agent,North Town Village Condo Assoc,716,W,Evergreen,AVE,145,17-04-113-100-1071-1072,,08/10/2017,08/10/2017,41.90647477,-87.64634717,"(41.906474773986886, -87.6463471662893)",37,14926,54,108,46
1557,PB2017A01557,Property Manager,Landmark Village Condo Association,2835,N,Wolcott,AVE,999,14-30-222-173-1114,,08/10/2017,08/10/2017,41.93333746,-87.67557711,"(41.93333746200492, -87.67557710910906)",46,4449,22,649,40
1556,PB2017A01556,authorized agent,North Town Village Condo Assoc,714,W,Evergreen,AVE,145,17-04-113-100-1069-1070,,08/10/2017,08/10/2017,41.90647526,-87.64631433,"(41.906475261992455, -87.64631433228112)",37,14926,54,108,46
1555,PB2017A01555,authorized agent,North Town Village Condo Assoc,706-710,W,Evergreen,AVE,145,17-04-113-100-1064-1066,,08/10/2017,08/10/2017,41.90647721,-87.646183,"(41.90647721392078, -87.64618299624459)",37,14926,54,108,46
1554,PB2017A01554,Property Manager,Landmark Village Condo Association,2803-2807,N,wolcott,AVE,999,14-30-222-173-1096,,08/10/2017,08/10/2017,41.93243179,-87.67552783,"(41.93243178717731, -87.67552783069426)",46,21190,22,649,40
1553,PB2017A01553,PROPERTY MANAGER,KINZIE PARK TOWNHOME ASSOCIATION,401-499,N,CANAL,ST,82,17091120860000,08/09/2016,08/10/2017,08/10/2017,41.88952623,-87.64040928,"(41.889526226307076, -87.6404092784995)",25,4446,55,109,36
1552,PB2017A01552,authorized agent,North Town Village Condo Assoc,728-730,W,Eastman,ST,145,17-04-113-100-1062-1063,,08/10/2017,08/10/2017,41.90686113,-87.64723599,"(41.9068611276749, -87.64723599138345)",37,14926,54,108,46
1551,PB2017A01551,authorized agent,North Town Village Condo Assoc,720-724,W,Eastman,ST,145,17-04-113-100-1058-1060,,08/10/2017,08/10/2017,41.9068664,-87.646953,"(41.906866402538476, -87.64695299697105)",37,14926,54,108,46
1550,PB2017A01550,authorized agent,North Town Village Condo Assoc,712-716,W,Eastman,ST,145,17-04-113-100-1054,,08/10/2017,08/10/2017,41.90687168,-87.64667,"(41.90687167670424, -87.64667000252136)",37,14926,54,108,46
1549,PB2017A01549,authorized agent,North Town Village Condo Assoc,708,W,Eastman,ST,145,17-04-113-100-1052,,08/10/2017,08/10/2017,41.90687431,-87.64652851,"(41.906874313525435, -87.64652850528253)",37,14926,54,108,46
1548,PB2017A01548,authorized agent,North Town Village Condo Assoc,729,W,Blackhawk,ST,145,17-04-113-100-1051,,08/10/2017,08/10/2017,41.90714027,-87.64724394,"(41.9071402655009, -87.64724393952947)",37,14926,54,108,46
